State,Year,Month,Temp,Count,price,Megawatthours
HI,2012,7,68.1,480316,34.61,821782
IA,2012,7,79.6,1563359,8.76,4659492
ID,2012,7,68.5,802228,7.49,2539825
IL,2012,7,81.8,5677256,8.55,15636182
IN,2012,7,80.2,3120053,8.31,10644457
KS,2012,7,84.4,1474384,9.98,4557096
KY,2012,7,80.5,2230883,7.64,8247890
LA,2012,7,82.3,2299312,6.96,8405442
MA,2012,7,73,3115357,13.97,5393623
MD,2012,7,79.8,2465787,11.46,6517657
ME,2012,7,67.6,796234,11.75,1032684
MI,2012,7,73.5,4776680,12.15,11002234
MN,2012,7,74.3,2609738,9.42,6793567
MO,2012,7,83.6,3083933,9.96,9175711
MS,2012,7,81.9,1494193,8.91,4837381
MT,2012,7,70.7,581655,8.38,1194955
NC,2012,7,80.4,4898156,9.68,13086893
ND,2012,7,74.1,410248,8.3,1253929
NE,2012,7,80,1007401,9.48,3437436
NH,2012,7,68.9,711425,14.1,1006596
NJ,2012,7,77.8,3966909,14.58,8374523
NM,2012,7,74.4,1004631,9.69,2236328
NV,2012,7,73.7,1244701,10.03,3879461
NY,2012,7,71.4,8033379,16.43,14225043
OH,2012,7,77.5,5497014,9.58,15289627
OK,2012,7,85.9,1968333,7.77,6627700
OR,2012,7,66.3,1904183,8.19,3911412
PA,2012,7,74.1,5968234,9.98,13761069
RI,2012,7,73.6,497082,12.55,795057
SC,2012,7,82.8,2464456,9.44,8042062
SD,2012,7,78.7,450348,8.88,1113143
TN,2012,7,80.5,3198352,9.67,9877219
TX,2012,7,83.4,11315706,8.78,37508391
UT,2012,7,73.2,1090233,8.59,2962290
VA,2012,7,78.7,3673823,9.37,10999898
VT,2012,7,68,362667,14.28,494576
WA,2012,7,65.2,3240672,6.81,7342873
WI,2012,7,74.8,2957889,10.81,7089871
WV,2012,7,75.3,1015497,8.2,2697591
WY,2012,7,70,329535,7.41,1363152
AK,2012,8,49.9,326748,16.72,499532
AL,2012,8,78.1,2521047,9.76,8390143
AR,2012,8,80.2,1557547,8.2,4985920
AZ,2012,8,80.5,2890496,10.65,8557971
CA,2012,8,77.8,15538841,15.2,26232375
CO,2012,8,67.7,2518949,9.99,5195882
CT,2012,8,72,1608686,15.41,3037225
DC,2012,8,77.1,256865,11.7,1129953
DE,2012,8,76.8,452499,11.48,1210590
FL,2012,8,81.5,9832904,10.53,22575319
GA,2012,8,78.1,4643694,10.08,13150203
HI,2012,8,69.6,480448,33.59,854107
IA,2012,8,71,1566337,8.94,4166990
ID,2012,8,67.3,803084,7.52,2467553
IL,2012,8,73.6,5761562,8.41,14063905
IN,2012,8,71.9,3112630,8.27,9766472
KS,2012,8,76.5,1469164,9.84,4079544
KY,2012,8,74.6,2233692,7.59,7955907
LA,2012,8,82,2301574,6.86,8433323
MA,2012,8,71.5,3108292,13.63,5534937
MD,2012,8,75.8,2470022,11.53,6089269
ME,2012,8,67.4,796728,11.76,1058836
MI,2012,8,67.5,4782371,11.31,9670490
MN,2012,8,66.7,2614177,9.46,6167494
MO,2012,8,76.2,3089316,9.95,8159175
MS,2012,8,79.5,1495449,8.78,4862503
MT,2012,8,66.7,583286,8.44,1272303
NC,2012,8,75.6,4901937,9.54,12651093
ND,2012,8,67.4,411907,8.34,1207874
NE,2012,8,73,1012736,9.25,3108886
NH,2012,8,68.2,711888,13.95,1071387
NJ,2012,8,74.7,3956127,14.27,8149664
NM,2012,8,73.9,1005895,9.74,2291239
NV,2012,8,74.2,1234060,9.82,3938739
NY,2012,8,68.4,8041323,15.77,14347911
OH,2012,8,71.4,5498218,9.45,14529453
OK,2012,8,81.5,1970875,8.11,6160089
OR,2012,8,67.7,1906727,8.16,4048787
PA,2012,8,69.8,5971747,9.99,13402442
RI,2012,8,72.5,496195,12.36,810717
SC,2012,8,78,2467341,9.63,7662808
SD,2012,8,71,451575,8.85,1081225
TN,2012,8,75.6,3205482,9.47,9791474
TX,2012,8,83.7,11332170,8.87,39226454
UT,2012,8,73,1092790,8.46,2976600
VA,2012,8,74,3676828,9.18,10395235
VT,2012,8,67.1,362082,14.14,501472
WA,2012,8,66.2,3255388,6.88,7436369
WI,2012,8,67.1,2959059,10.58,6273177
WV,2012,8,70.8,1015833,8.06,2733381
WY,2012,8,66.6,331327,7.1,1420324
AK,2012,9,40.6,326260,15.56,487930
AL,2012,9,73,2519130,9.55,7500592
AR,2012,9,73.5,1554024,8.09,4330118
AZ,2012,9,73.7,2894687,10.3,7180491
CA,2012,9,73.1,14734362,15.51,24117856
CO,2012,9,59.5,2516167,9.85,4634892
CT,2012,9,63.3,1609073,15.46,2591456
DC,2012,9,68.1,257886,11.65,925440
DE,2012,9,68.4,452497,11.36,863422
FL,2012,9,79.5,9685969,10.59,20777403
GA,2012,9,74,4642046,9.85,11517321
HI,2012,9,68,480476,33.94,797481
IA,2012,9,62.1,1562860,8.01,3624460
ID,2012,9,58.4,803733,6.73,1910543
IL,2012,9,64.9,5676946,8.36,11948402
IN,2012,9,64.2,3119099,8.27,8264052
KS,2012,9,68.2,1466841,9.56,3400998
KY,2012,9,67.3,2231911,7.55,7165574
LA,2012,9,77.4,2294804,7.1,7741647
MA,2012,9,61.9,3110601,14.08,4730625
MD,2012,9,67.8,2471484,11.42,5045543
ME,2012,9,55.9,796880,11.63,892959
MI,2012,9,58.4,4772415,10.89,8195175
MN,2012,9,57.3,2607281,9.31,5363078
MO,2012,9,67,3083996,8.79,6590473
MS,2012,9,74.4,1491647,8.75,4453626
MT,2012,9,58.2,581572,8.34,1080186
NC,2012,9,69.8,4901493,9.55,10858733
ND,2012,9,58.2,413271,8.28,1119216
NE,2012,9,64.1,1007325,9.01,2440540
NH,2012,9,57.5,712008,14.03,972745
NJ,2012,9,67,3962915,13.8,6195315
NM,2012,9,66.2,1005784,9.2,2015593
NV,2012,9,66.2,1248573,9.69,3276536
NY,2012,9,59.9,8040760,16.05,13541788
OH,2012,9,63.3,5489912,9.37,11693555
OK,2012,9,74.4,1969276,7.95,5214441
OR,2012,9,61.8,1904231,8.14,3533017
PA,2012,9,62,5968466,9.75,12161383
RI,2012,9,63.3,496925,12.77,608856
SC,2012,9,73.6,2463682,9.34,6656792
SD,2012,9,62.6,450927,8.92,957096
TN,2012,9,69.1,3196655,9.66,8633087
TX,2012,9,76.6,11241738,8.78,34606094
UT,2012,9,63.6,1093635,8.33,2479999
VA,2012,9,66.9,3676203,8.97,8696014
VT,2012,9,57.2,361871,13.65,438549
WA,2012,9,59.7,3225626,6.84,6842807
WI,2012,9,57.7,2956273,10.56,5419629
WV,2012,9,63.9,1015089,8.21,2285516
WY,2012,9,57.5,329573,7.25,1310665
AK,2012,10,25.5,327214,16.37,510984
AL,2012,10,62.2,2520047,8.95,6565282
AR,2012,10,59.3,1553023,7.48,3633826
AZ,2012,10,63.8,2903095,9.89,5933364
CA,2012,10,62.2,15332911,13.29,23816739
CO,2012,10,46.5,2519898,9.5,4253635
CT,2012,10,54.7,1598119,15.77,2148332
DC,2012,10,56.8,259121,11.93,848676
DE,2012,10,59.3,452680,10.96,829672
FL,2012,10,73.2,9741758,10.49,18815238
GA,2012,10,64.7,4644148,9.04,9916712
HI,2012,10,69.4,480819,33.56,844274
IA,2012,10,48.8,1567964,7.34,3556530
ID,2012,10,43.7,805302,6.9,1757688
IL,2012,10,52.5,5677655,8.21,10921933
IN,2012,10,52.1,3118397,8.16,8013425
KS,2012,10,54,1462861,9.19,2978461
KY,2012,10,55.2,2231450,6.98,6920347
LA,2012,10,65.8,2300700,7.14,6874715
MA,2012,10,53.5,3089161,13.09,4251082
MD,2012,10,57.5,2470393,11.31,4452722
ME,2012,10,48.2,796339,11.61,991827
MI,2012,10,47.5,4787496,10.68,8237593
MN,2012,10,43.2,2616958,8.81,5299684
MO,2012,10,54.3,3080590,7.83,5986648
MS,2012,10,62.1,1493799,8.31,3885044
MT,2012,10,41,583619,8.37,1058103
NC,2012,10,59.5,4902948,9.06,9677358
ND,2012,10,41.2,415338,7.93,1176333
NE,2012,10,48.2,1011738,8.23,2243882
NH,2012,10,49.7,711839,14.02,838970
NJ,2012,10,56.8,3951943,12.9,5486658
NM,2012,10,56.1,1007504,8.78,1843840
NV,2012,10,53.4,1244413,8.84,2727874
NY,2012,10,50.9,8042271,15.21,11163410
OH,2012,10,52.4,5500200,9.12,11627578
OK,2012,10,59.6,1969441,7.41,4410531
OR,2012,10,48.8,1909347,8.21,3661332
PA,2012,10,52.2,5967150,9.66,11091812
RI,2012,10,55.4,495721,11.92,602728
SC,2012,10,63.7,2467056,8.65,6038180
SD,2012,10,45.6,451963,8.65,876803
TN,2012,10,56.7,3193446,9.18,7117199
TX,2012,10,65.9,11324497,8.43,29705218
UT,2012,10,50.9,1094444,7.73,2401100
VA,2012,10,56.4,3678113,8.71,8067143
VT,2012,10,49.3,361826,14.46,427661
WA,2012,10,47.4,3261821,6.89,7044482
WI,2012,10,44.8,2958435,10.15,5366475
WV,2012,10,52.9,1015557,8.1,2481277
WY,2012,10,41.6,330706,7.39,1355080
AK,2012,11,6,326088,15.62,566057
AL,2012,11,51.2,2520448,8.76,6459509
AR,2012,11,50.2,1547841,7.48,3357222
AZ,2012,11,53.8,2913999,9.04,5043052
CA,2012,11,52.5,14788497,12.88,20023561
CO,2012,11,39.4,2520677,9.37,4165225
CT,2012,11,39.4,1611950,15.78,2198796
DC,2012,11,42.5,259914,11.55,874400
DE,2012,11,43.5,452839,11.13,933076
FL,2012,11,62.1,9936833,10.75,15693093
GA,2012,11,52.6,4646751,8.83,9630283
HI,2012,11,67.6,480696,33.41,789993
IA,2012,11,39.2,1565240,7.1,3565907
ID,2012,11,36,805288,6.87,1703974
IL,2012,11,41.2,5681039,8.17,10692070
IN,2012,11,40,3121791,8.16,8121829
KS,2012,11,46.5,1469408,8.94,2922362
KY,2012,11,43.2,2233160,7.06,6986478
LA,2012,11,57,2298038,6.79,6332498
MA,2012,11,39.2,3136395,13.05,4294884
MD,2012,11,42.6,2468426,10.88,4672407
ME,2012,11,32.7,795895,11.97,921226
MI,2012,11,36.2,4787866,10.78,8052241
MN,2012,11,31,2610367,8.62,5401905
MO,2012,11,45.1,3081241,7.61,6046330
MS,2012,11,52,1492415,8.44,3572748
MT,2012,11,32.4,587127,8.3,1108781
NC,2012,11,46.3,4905220,8.76,9890533
ND,2012,11,27.5,416013,7.71,1285120
NE,2012,11,40,1013707,7.72,2293706
NH,2012,11,34.3,708998,14.17,833194
NJ,2012,11,41.5,3956238,13.22,5439028
NM,2012,11,46.6,1007316,8.24,1768379
NV,2012,11,43.4,1238163,7.57,2367841
NY,2012,11,35.7,8035126,14.46,10744222
OH,2012,11,39.6,5506213,9.2,11602386
OK,2012,11,52.2,1971694,7.04,4199842
OR,2012,11,40.6,1905873,8.36,3811429
PA,2012,11,37.8,5971636,9.85,11058573
RI,2012,11,41,496647,11.86,595119
SC,2012,11,50.7,2466625,9.07,5844729
SD,2012,11,34.9,450768,8.39,920754
TN,2012,11,45.8,3192695,9.19,7017922
TX,2012,11,59,11269271,8.27,26384824
UT,2012,11,41.2,1096309,7.47,2268020
VA,2012,11,42.7,3682091,8.81,8559063
VT,2012,11,33.1,361230,14.78,446236
WA,2012,11,39,3227910,7.06,7386262
WI,2012,11,34.4,2961163,10.21,5308336
WV,2012,11,39.5,1016028,8.26,2617750
WY,2012,11,35,329606,7.25,1438744
AK,2012,12,-0.8,325581,15.93,626401
AL,2012,12,50.9,2520803,8.93,6875083
AR,2012,12,46.4,1548106,7.48,3497383
AZ,2012,12,42.4,2925266,8.97,5502181
CA,2012,12,43,14778414,12.67,20333685
CO,2012,12,25.9,2522959,9.14,4431789
CT,2012,12,35.9,1611468,15.4,2451424
DC,2012,12,41.9,259958,11.69,881263
DE,2012,12,44.1,453116,11.17,907681
FL,2012,12,62,9766924,10.36,16101770
GA,2012,12,52.1,4649607,8.86,10205514
HI,2012,12,66.8,481114,32.97,811731
IA,2012,12,27.7,1567445,7.48,3858771
ID,2012,12,25.8,806471,6.95,1928553
IL,2012,12,36.8,5690144,7.96,11675410
IN,2012,12,38.2,3128943,8.37,8586148
KS,2012,12,34.6,1468312,9.1,3191887
KY,2012,12,43,2232655,7.2,7464228
LA,2012,12,55,2296924,7.07,6357105
MA,2012,12,34.8,3113421,14.15,4652778
MD,2012,12,42.2,2468427,11.25,5132700
ME,2012,12,24.4,796234,12.37,996653
MI,2012,12,30.4,4787738,11.32,8588210
MN,2012,12,16.8,2612983,8.72,5828117
MO,2012,12,38.8,3082327,7.69,6879694
MS,2012,12,51.6,1493389,8.53,3699785
MT,2012,12,21.5,588057,8.35,1269173
NC,2012,12,47.6,4906903,8.97,10625020
ND,2012,12,13.3,417001,7.72,1520029
NE,2012,12,27.6,1015163,7.75,2549115
NH,2012,12,28.7,710051,14.24,927456
NJ,2012,12,40.6,4022845,13.11,5764584
NM,2012,12,36,1008249,8.59,1896135
NV,2012,12,31.3,1248798,8.36,2612009
NY,2012,12,31.6,8040997,14.72,11648759
OH,2012,12,37.7,5498249,9.28,12509853
OK,2012,12,42.2,1972104,7.03,4770089
OR,2012,12,31.5,1908238,8.3,4304103
PA,2012,12,35.8,5972964,10.01,12372770
RI,2012,12,37.6,496482,13.76,641128
SC,2012,12,51.5,2466341,9.22,6152751
SD,2012,12,21.4,451259,8.26,1031336
TN,2012,12,45.6,3190010,9.59,7519699
TX,2012,12,51.1,11290960,8.38,26967196
UT,2012,12,27.8,1097878,7.42,2540760
VA,2012,12,42.9,3685284,8.87,9106908
VT,2012,12,27.4,360446,14.33,496849
WA,2012,12,32.5,3238983,7.08,8514890
WI,2012,12,25.1,2955994,9.86,5847481
WV,2012,12,39.2,1016265,8.17,2737598
WY,2012,12,22.1,329837,7.26,1496488
AK,2013,1,9.8,326089,15.67,613737
AL,2013,1,50,2517230,8.74,7313858
AR,2013,1,42.1,1547272,7.61,3960911
AZ,2013,1,38.6,2945697,9.08,5862342
CA,2013,1,42.1,15322399,13.03,22027288
CO,2013,1,22.9,2536067,9.31,4526983
CT,2013,1,28.8,1610872,15.5,2635480
DC,2013,1,37.3,260765,11.77,816825
DE,2013,1,37.4,454127,10.89,1089393
FL,2013,1,64,9792654,10.18,16644218
GA,2013,1,52.5,4648626,9.07,10814788
HI,2013,1,65.6,481821,34.87,779292
IA,2013,1,22,1568844,7.73,4132984
ID,2013,1,20.2,807072,7.1,2222899
IL,2013,1,29.2,5717959,8.07,12353346
IN,2013,1,29.9,3135995,8.43,9503900
KS,2013,1,32.3,1466362,9.22,3317410
KY,2013,1,36.7,2235074,7.35,8165995
LA,2013,1,52.5,2301471,7.73,7141224
MA,2013,1,27.5,3115167,13.6,4898939
MD,2013,1,36.3,2471527,11.22,5745344
ME,2013,1,15.8,795412,12.4,1042939
MI,2013,1,23,4802416,10.79,8986322
MN,2013,1,11.4,2615528,8.96,6143492
MO,2013,1,33.8,3084694,7.88,7550557
MS,2013,1,49.1,1490244,8.56,4066394
MT,2013,1,21.7,584834,8.34,1343731
NC,2013,1,44.1,4908150,8.94,11402776
ND,2013,1,11.4,421173,7.29,1576111
NE,2013,1,25.5,1012293,7.83,2660438
NH,2013,1,20.2,710546,14.49,977636
NJ,2013,1,33.9,3893743,13.15,6211394
NM,2013,1,32,1010176,8.71,1960025
NV,2013,1,26,1248320,8.21,2788844
NY,2013,1,24.3,8068997,15.02,12465921
OH,2013,1,30.5,5513139,8.89,13442354
OK,2013,1,39.7,1975181,6.8,4931371
OR,2013,1,29.7,1905110,8.39,4683617
PA,2013,1,29,5981451,9.91,13130421
RI,2013,1,30.4,497100,13.23,680318
SC,2013,1,50.2,2495750,9.05,6632510
SD,2013,1,19.4,452482,8.34,1145641
TN,2013,1,41,3190383,9.23,8707973
TX,2013,1,47.9,11349571,8.45,30578184
UT,2013,1,19.7,1101967,7.51,2680540
VA,2013,1,38.5,3687600,8.66,9946849
VT,2013,1,18.6,360515,14.35,515973
WA,2013,1,29.1,3272391,7.19,9257152
WI,2013,1,16.8,2969442,10.29,6087239
WV,2013,1,33.9,1017401,7.96,2990022
WY,2013,1,19.9,332278,7.39,1529029
AK,2013,2,6.3,325647,16.06,529707
AL,2013,2,48,2518520,8.77,6724179
AR,2013,2,43.3,1548346,7.65,3703584
AZ,2013,2,42.2,2947256,9.3,5036021
CA,2013,2,45.3,14540191,12.98,19212525
CO,2013,2,25.7,2535320,9.53,4093807
CT,2013,2,29.2,1610213,15.77,2560131
DC,2013,2,35.3,261847,11.73,846772
DE,2013,2,35.9,454127,10.88,1014013
FL,2013,2,61.8,9890489,10.27,15478346
GA,2013,2,48.8,4654448,9.24,10006179
HI,2013,2,65.1,481953,33.27,689507
IA,2013,2,24.2,1567847,7.65,3772028
ID,2013,2,27.5,807176,7.07,1810560
IL,2013,2,29.9,5708239,8.27,11454436
IN,2013,2,30.2,3128759,8.5,8668688
KS,2013,2,33.6,1467393,9.55,2948411
KY,2013,2,36.8,2232792,7.44,7434497
LA,2013,2,54.2,2300530,7.87,6462258
MA,2013,2,28.4,3104621,14.51,4577240
MD,2013,2,34.5,2472380,11.27,5169554
ME,2013,2,20,795448,12.96,926789
MI,2013,2,20.9,4793526,10.77,8160818
MN,2013,2,13,2613363,9.12,5544975
MO,2013,2,34.4,3082540,8.18,6755507
MS,2013,2,49,1489458,8.74,3710690
MT,2013,2,27.4,584813,8.28,1227841
NC,2013,2,41.8,4912683,9.03,10327964
ND,2013,2,16.8,421406,7.9,1444913
NE,2013,2,28.8,1011312,8.26,2397864
NH,2013,2,23.1,708756,14.66,986319
NJ,2013,2,32.8,3944361,12.97,5835328
NM,2013,2,36.1,1009178,8.94,1739847
NV,2013,2,33.3,1249628,8.1,2350255
NY,2013,2,23.3,8065274,15.88,12149425
OH,2013,2,29.2,5509517,8.86,12301983
OK,2013,2,41.1,1975505,7.27,4338610
OR,2013,2,35.1,1903694,8.45,3940330
PA,2013,2,27.4,5983553,9.77,12871785
RI,2013,2,30.2,497993,15.23,590526
SC,2013,2,46.6,2498865,9.06,6092741
SD,2013,2,23.8,451393,8.49,1057146
TN,2013,2,40.8,3174277,8.83,8006515
TX,2013,2,51.7,11288841,8.39,26228296
UT,2013,2,27.6,1102220,7.63,2332062
VA,2013,2,36.8,3690030,8.78,9280786
VT,2013,2,21.5,361026,14.17,470658
WA,2013,2,35.5,3261862,7.24,8523355
WI,2013,2,17,2958881,10.45,5501522
WV,2013,2,32.3,1017570,8.23,2798499
WY,2013,2,22.6,330632,7.62,1394571
AK,2013,3,11,326197,16.21,540510
AL,2013,3,49.8,2514229,8.75,6957054
AR,2013,3,46.6,1547898,7.65,3698686
AZ,2013,3,54.8,2954308,9.3,5124993
CA,2013,3,53.8,15293895,12.84,19826857
CO,2013,3,35,2541887,9.47,4214036
CT,2013,3,36,1607552,15.67,2383806
DC,2013,3,40.2,261867,11.79,977340
DE,2013,3,40.5,454697,10.88,851828
FL,2013,3,59.1,9824114,10.16,16025933
GA,2013,3,50.2,4660856,9.36,10411070
HI,2013,3,65.6,482553,33.89,757175
IA,2013,3,29,1569796,7.8,3849118
ID,2013,3,35.1,807669,6.99,1780364
IL,2013,3,34.3,5740370,8.15,11604416
IN,2013,3,34.8,3135402,8.62,9084153
KS,2013,3,40.3,1468065,9.45,3093369
KY,2013,3,39.4,2237179,7.35,7818568
LA,2013,3,55.3,2303754,8,6314693
MA,2013,3,34.9,3119929,14.32,4574558
MD,2013,3,39.7,2474900,11.19,5167745
ME,2013,3,30.3,796286,12.18,960017
MI,2013,3,27.8,4799952,11.05,8495444
MN,2013,3,20.6,2616833,9,5740572
MO,2013,3,38.3,3091014,8.25,7028446
MS,2013,3,50.4,1492356,8.77,3747787
MT,2013,3,30.5,585894,8.51,1151787
NC,2013,3,44,4917740,8.93,10803848
ND,2013,3,17.6,422350,7.9,1402316
NE,2013,3,34.8,1012520,8.7,2435842
NH,2013,3,30.8,710256,14.63,863865
NJ,2013,3,38.6,3981139,13.04,5914661
NM,2013,3,46.6,1012315,8.95,1757781
NV,2013,3,44.7,1247060,8.07,2523253
NY,2013,3,30.6,8067359,15.07,11696082
OH,2013,3,35,5494082,8.98,13135210
OK,2013,3,47.5,1977057,7.56,4534124
OR,2013,3,40.9,1905386,8.37,3992471
PA,2013,3,33.8,5988817,9.7,12542359
RI,2013,3,37.1,498928,14.59,651226
SC,2013,3,48.4,2501400,8.87,6400194
SD,2013,3,28.1,451710,8.55,1039150
TN,2013,3,42.7,3203767,8.96,7975425
TX,2013,3,57.2,11325614,8.31,26795885
UT,2013,3,41,1104052,7.71,2284493
VA,2013,3,40.1,3692693,8.77,9505687
VT,2013,3,29.5,361736,14.27,471751
WA,2013,3,40.2,3273643,7.12,8159619
WI,2013,3,23.9,2951658,10.29,5690317
WV,2013,3,36.4,1015284,7.99,3000271
WY,2013,3,31.3,330571,7.46,1469879
AK,2013,4,16.7,326559,16.87,515382
AL,2013,4,62.2,2523716,8.56,6479167
AR,2013,4,58.5,1549777,7.64,3486063
AZ,2013,4,59.4,2938795,9.76,5314465
CA,2013,4,58.2,14888061,12.98,19388692
CO,2013,4,39.8,2542926,9.47,4058095
CT,2013,4,47.3,1610243,15.47,2340505
DC,2013,4,56.1,261547,11.68,791106
DE,2013,4,54.6,455085,10.92,841219
FL,2013,4,71.4,9913212,10.01,16846851
GA,2013,4,62.9,4667145,9.24,9408315
HI,2013,4,67.6,483335,33.22,767260
IA,2013,4,43.8,1569854,7.64,3564176
ID,2013,4,40.1,808209,6.95,1719202
IL,2013,4,50.2,5726232,8.24,10794885
IN,2013,4,50.8,3134387,8.73,7888929
KS,2013,4,48.4,1470971,9.59,2820368
KY,2013,4,55.2,2237398,7.24,6994965
LA,2013,4,64.6,2308978,7.64,6224631
MA,2013,4,46.3,3121568,13.79,4135264
MD,2013,4,54.4,2474923,11.16,4321895
ME,2013,4,39.1,796141,11.42,904310
MI,2013,4,39.5,4796288,10.84,7823228
MN,2013,4,34,2618212,9.07,5288322
MO,2013,4,52.1,3092226,8.16,6112370
MS,2013,4,62.1,1494773,9.02,3569023
MT,2013,4,36.9,585986,8.42,1118606
NC,2013,4,58.7,4922337,9,9391264
ND,2013,4,31.3,417507,7.93,1283862
NE,2013,4,42.5,1012759,8.33,2282411
NH,2013,4,42,709631,14.37,857781
NJ,2013,4,51.5,3956706,13.09,5120609
NM,2013,4,52.6,1012310,8.58,1735366
NV,2013,4,48.4,1253255,8.33,2473436
NY,2013,4,43.4,8074657,14.24,11271233
OH,2013,4,50.6,5514170,8.92,11262861
OK,2013,4,54.7,1980613,7.81,4260887
OR,2013,4,44.6,1905975,8.28,3688520
PA,2013,4,48.7,5990900,9.71,11332487
RI,2013,4,47.7,499212,12.51,553744
SC,2013,4,62.1,2202524,8.72,5767024
SD,2013,4,36.9,452637,8.49,977577
TN,2013,4,56.8,3206207,8.78,7583977
TX,2013,4,63,11398736,8.38,27170772
UT,2013,4,45,1104554,7.69,2217169
VA,2013,4,56,3693022,8.71,7878684
VT,2013,4,40.8,362264,14.89,430093
WA,2013,4,44.7,3261268,7.05,7690273
WI,2013,4,37.8,2963671,10.34,5349324
WV,2013,4,52.9,1017646,8.08,2281868
WY,2013,4,34.7,330861,7.43,1403392
AK,2013,5,35.2,327564,16.78,495837
AL,2013,5,68.2,2523158,8.81,6873150
AR,2013,5,67.2,1552722,7.88,3346671
AZ,2013,5,67.4,2933256,10.47,6424522
CA,2013,5,63.8,15366312,13.8,21327504
CO,2013,5,52.8,2545435,9.61,4223288
CT,2013,5,58.2,1609642,15.58,2138690
DC,2013,5,63.4,262093,11.72,888583
DE,2013,5,63.7,455397,11.15,873267
FL,2013,5,74,10006594,10.11,18025634
GA,2013,5,68.4,4670157,9.53,10094741
HI,2013,5,68.8,483665,33.14,806556
IA,2013,5,59,1571651,7.53,3684171
ID,2013,5,51,809712,7,2014686
IL,2013,5,63.9,5727610,8.69,10976734
IN,2013,5,64.4,3131065,8.67,8352599
KS,2013,5,63.3,1474336,9.75,3043796
KY,2013,5,64.9,2238473,7.5,6934681
LA,2013,5,71.7,2310829,7.92,6406309
MA,2013,5,57.7,3101697,14.01,4102830
MD,2013,5,62.8,2474470,11.15,4684409
ME,2013,5,52.3,796664,11.42,903177
MI,2013,5,56.5,4800023,11.43,8263459
MN,2013,5,53.2,2621092,9.38,5257121
MO,2013,5,63.4,3088126,9.51,6266605
MS,2013,5,68.9,1495967,9.07,3647623
MT,2013,5,51.9,587518,8.56,1051255
NC,2013,5,65.1,4923980,8.86,9816760
ND,2013,5,53.4,418970,8.28,1186460
NE,2013,5,58.5,1016565,8.35,2346487
NH,2013,5,54.9,713277,14.26,824542
NJ,2013,5,60.9,3957115,13.42,5718526
NM,2013,5,61.6,1012350,8.94,1853569
NV,2013,5,56.5,1256052,8.3,2898989
NY,2013,5,57.2,8075372,14.71,11025368
OH,2013,5,63.2,5512662,9.14,12075897
OK,2013,5,67,1981395,7.97,4584162
OR,2013,5,52.5,1909127,8.34,3641613
PA,2013,5,58.9,5989652,9.6,10939739
RI,2013,5,58.5,499616,12.89,586573
SC,2013,5,67.9,2508751,9.02,6021746
SD,2013,5,55.9,453749,8.94,897212
TN,2013,5,65,3212685,8.86,7167944
TX,2013,5,72.5,11413300,8.59,29266797
UT,2013,5,56,1106410,8.2,2370353
VA,2013,5,62.5,3694511,8.8,8261610
VT,2013,5,55.1,362234,14.83,425878
WA,2013,5,53.5,3271607,6.86,7201767
WI,2013,5,55.2,2968074,10.34,5417369
WV,2013,5,60.5,1014878,7.97,2389105
WY,2013,5,50.4,331276,7.55,1372074
AK,2013,6,53.9,327919,16.43,468596
AL,2013,6,78,2518000,9.67,7848799
AR,2013,6,77.1,1557414,8.32,3872089
AZ,2013,6,79.5,2930855,10.81,7753134
CA,2013,6,72.4,15043424,15.84,21981278
CO,2013,6,65.6,2546431,10.44,4624777
CT,2013,6,67.7,1609643,15.67,2436415
DC,2013,6,73.3,260834,11.72,1015794
DE,2013,6,73.5,455708,10.89,951681
FL,2013,6,81.1,9938499,10.16,20597429
GA,2013,6,77.8,4672986,10.42,11727038
HI,2013,6,69.1,483567,32.98,780311
IA,2013,6,68.9,1569571,8.34,3750013
ID,2013,6,59.3,809747,7.97,2291677
IL,2013,6,71.5,5716133,8.24,11688135
IN,2013,6,70.8,3131851,8.79,8698240
KS,2013,6,75.2,1475388,10.17,3577516
KY,2013,6,72.9,2238193,7.91,7115473
LA,2013,6,80.9,2313302,8.23,7732631
MA,2013,6,67,3126808,14.6,4562441
MD,2013,6,72.7,2472113,11.97,5372325
ME,2013,6,60.8,797154,11.31,1078986
MI,2013,6,63.8,4794148,11.7,8612724
MN,2013,6,63.9,2618499,10,5490631
MO,2013,6,73,3091023,10.59,7018082
MS,2013,6,78.9,1496478,9.56,4255059
MT,2013,6,59,587554,8.75,1059449
NC,2013,6,74.3,4929445,9.31,11229201
ND,2013,6,63.3,420146,8.91,1099670
NE,2013,6,68.8,1013769,9.17,2470432
NH,2013,6,63.2,713816,14.31,879878
NJ,2013,6,71.2,3953250,14.43,6714173
NM,2013,6,74.1,1013630,9.92,2133064
NV,2013,6,68.6,1259508,9.23,3618500
NY,2013,6,64,8074943,16.03,12355071
OH,2013,6,69.5,5504183,9.54,12562805
OK,2013,6,78.1,1980636,8.47,5469817
OR,2013,6,59.4,1907268,8.34,3573211
PA,2013,6,67.4,5981525,9.74,11860763
RI,2013,6,68,499926,12.7,667891
SC,2013,6,77.4,2509308,9.63,6932951
SD,2013,6,65.3,454072,9.22,896121
TN,2013,6,74.2,3212952,9.59,8084691
TX,2013,6,81.8,11390695,8.89,34634796
UT,2013,6,69.2,1107528,8.79,2670238
VA,2013,6,72.2,3696117,9.15,9358568
VT,2013,6,62,364646,14.79,447034
