State,Year,Month,Count,price,Megawatthours
ND,2007,4,377,-0.29000000000000004,-65230
ND,2007,5,568,0.2600000000000007,-85239
ND,2007,6,349,0.4099999999999993,18697
ND,2007,7,565,0.14000000000000054,105846
ND,2007,8,499,-0.15000000000000036,-22611
ND,2007,9,298,0.10000000000000052,-82585
ND,2007,10,624,-0.23000000000000045,37257
ND,2007,11,240,-0.1299999999999999,87061
ND,2007,12,144,-0.13999999999999968,176653
ND,2008,1,46860,-0.1800000000000006,48203
ND,2008,2,144,0.3799999999999999,-48770
ND,2008,3,964,-0.09999999999999963,-42257
ND,2008,4,220,0.13999999999999968,-163799
ND,2008,5,641,0.0,-71817
ND,2008,6,198,0.4199999999999999,-60390
ND,2008,7,1156,-0.009999999999999787,118710
ND,2008,8,710,0.020000000000000462,30042
ND,2008,9,430,0.10999999999999943,-89086
ND,2008,10,580,-0.21,45471
ND,2008,11,-378,-0.17999999999999972,85626
ND,2008,12,709,-0.41000000000000014,237165
ND,2009,1,718,-0.2599999999999998,45030
ND,2009,2,78,0.2599999999999998,-130938
ND,2009,3,651,-0.01999999999999957,-14111
ND,2009,4,-292,0.1299999999999999,-169501
ND,2009,5,651,0.4199999999999999,-97911
ND,2009,6,744,0.3099999999999996,-14958
ND,2009,7,714,-0.040000000000000036,54419
ND,2009,8,365,-0.01999999999999957,10963
ND,2009,9,-3085,-0.0600000000000005,-34987
ND,2009,10,3612,-0.39999999999999947,85561
ND,2009,11,-250,-0.0600000000000005,40409
ND,2009,12,918,-0.3099999999999996,237915
ND,2010,1,-661,0.03000000000000025,25583
ND,2010,2,779,0.3700000000000001,-123006
ND,2010,3,778,-0.13000000000000078,-65263
ND,2010,4,-141,0.2400000000000002,-139900
ND,2010,5,544,0.29000000000000004,-63578
ND,2010,6,760,0.5,12820
ND,2010,7,1192,0.15000000000000036,98997
ND,2010,8,1210,-0.049999999999999815,48372
ND,2010,9,438,0.11999999999999922,-130837
ND,2010,10,-5,-0.4799999999999995,30255
ND,2010,11,695,-0.21999999999999972,157651
ND,2010,12,522,-0.11000000000000032,185338
ND,2011,1,1443,-0.46,75158
ND,2011,2,187,0.4000000000000004,-141017
ND,2011,3,1181,0.01999999999999957,14540
ND,2011,4,-318,0.33999999999999986,-187352
ND,2011,5,255,0.25,-81677
ND,2011,6,-349,0.6499999999999995,-37845
ND,2011,7,-3267,-0.04999999999999893,116116
ND,2011,8,2904,-0.01999999999999957,15722
ND,2011,9,2203,-0.030000000000001137,-69961
ND,2011,10,2096,-0.4499999999999993,32444
ND,2011,11,1003,-0.16000000000000014,131015
ND,2011,12,1740,0.0699999999999994,124349
ND,2012,1,3456,-0.5799999999999992,61901
ND,2012,2,1142,0.5199999999999996,-55594
ND,2012,3,3958,-0.040000000000000036,-88278
ND,2012,4,-2049,0.33999999999999986,-148013
ND,2012,5,1457,0.009999999999999787,-15669
ND,2012,6,886,0.5499999999999998,7441
ND,2012,7,1400,-0.05999999999999873,178463
ND,2012,8,1659,0.03999999999999915,-46055
ND,2012,9,1364,-0.0600000000000005,-88658
ND,2012,10,2067,-0.34999999999999964,57117
ND,2012,11,675,-0.21999999999999972,108787
ND,2012,12,988,0.009999999999999787,234909
ND,2013,1,4172,-0.4299999999999997,56082
ND,2013,2,233,0.6100000000000003,-131198
ND,2013,3,944,0.0,-42597
ND,2013,4,-4843,0.029999999999999364,-118454
ND,2013,5,1463,0.34999999999999964,-97402
ND,2013,6,1176,0.6300000000000008,-86790
ND,2013,7,615,-0.27999999999999936,157405
ND,2013,8,388,0.2599999999999998,-22403
ND,2013,9,1934,-0.1100000000000012,-62274
ND,2013,10,1403,-0.4199999999999999,52307
ND,2013,11,1347,-0.3300000000000001,233840
ND,2013,12,872,0.009999999999999787,233694
ND,2014,1,3385,-0.4999999999999991,97771
ND,2014,2,617,0.5900000000000007,-120076
ND,2014,3,1083,-0.07000000000000027,-59315
ND,2014,4,1498,0.1399999999999988,-141242
ND,2014,5,724,0.2400000000000002,-91721
ND,2014,6,1011,0.7300000000000004,-111339
ND,2014,7,2035,-0.16000000000000014,136244
ND,2014,8,832,0.15000000000000036,-18286
ND,2014,9,1997,-0.13000000000000078,-32961
ND,2014,10,2005,-0.4499999999999993,115823
ND,2014,11,1517,-0.33999999999999986,168068
ND,2014,12,1257,-0.23000000000000045,180123
ND,2015,1,-85,0.05000000000000071,1939
ND,2015,2,1040,0.4199999999999999,-144105
ND,2015,3,1527,-0.23000000000000045,-70889
ND,2015,4,588,0.6999999999999993,-178904
ND,2015,5,560,-0.129999999999999,-86110
ND,2015,6,1942,0.6600000000000001,665
ND,2015,7,845,-0.21000000000000085,126890
ND,2015,8,1682,0.009999999999999787,27651
ND,2015,9,1569,0.030000000000001137,-162626
ND,2015,10,1276,-0.5,84583
ND,2015,11,524,-0.4000000000000004,119101
ND,2015,12,781,-0.08999999999999986,169108
ND,2016,1,-793,-0.13000000000000078,129387
ND,2016,2,750,0.5099999999999998,-186999
ND,2016,3,1008,-0.01999999999999957,-78027
ND,2016,4,311,-0.15000000000000036,-134710
ND,2016,5,1469,0.5600000000000005,-68296
ND,2016,6,345,0.17999999999999972,20451
ND,2016,7,-7,-0.04999999999999893,121564
ND,2016,8,1357,0.27999999999999936,18170
ND,2016,9,541,0.01999999999999957,-133829
ND,2016,10,30,-0.34999999999999964,102482
ND,2016,11,559,-0.16000000000000014,54043
ND,2016,12,459,-0.3100000000000005,288383
ND,2017,1,-5647,0.030000000000001137,6159
ND,2017,2,86,0.2699999999999996,-225019
ND,2017,3,917,-0.07000000000000027,65579
ND,2017,4,-381,0.3100000000000005,-223073
ND,2017,5,361,0.1999999999999993,-48484
ND,2017,6,197,0.41000000000000014,8163
ND,2017,7,619,-0.20999999999999908,150928
ND,2017,8,776,0.1899999999999995,-89959
ND,2017,9,-249,-0.040000000000000924,-79018
ND,2017,10,912,-0.4899999999999984,73397
NE,2007,2,291,-0.029999999999999364,-99582
NE,2007,3,8924,0.5,-98011
NE,2007,4,-8377,-0.2600000000000007,-226318
NE,2007,5,1208,0.2400000000000002,131727
NE,2007,6,8583,0.6799999999999997,191152
NE,2007,7,861,0.39000000000000057,445478
NE,2007,8,508,-0.1299999999999999,31072
NE,2007,9,664,-0.10000000000000052,-497635
NE,2007,10,-7923,-0.6699999999999999,-202096
NE,2007,11,-207,-0.4699999999999998,73348
NE,2007,12,2691,0.009999999999999787,299927
NE,2008,1,284785,0.0,53118
NE,2008,2,-728,0.14000000000000054,-105668
NE,2008,3,37612,0.3899999999999997,-116284
NE,2008,4,-36004,-0.08999999999999986,-190413
NE,2008,5,567,0.09999999999999963,-16288
NE,2008,6,340,0.8600000000000003,201169
NE,2008,7,37224,0.13999999999999968,499129
NE,2008,8,1142,0.009999999999999787,-5692
NE,2008,9,-278,-0.08000000000000007,-494189
NE,2008,10,-33504,-0.7999999999999998,-140226
NE,2008,11,-3253,-0.20000000000000015,26595
NE,2008,12,2719,-0.13999999999999968,442945
NE,2009,1,29,0.1900000000000004,-12649
NE,2009,2,-168,0.41000000000000014,-274512
NE,2009,3,29887,0.3799999999999999,-72743
NE,2009,4,-29082,-0.15000000000000036,-237491
NE,2009,5,1539,0.17999999999999972,49117
NE,2009,6,28683,0.71,213040
NE,2009,7,1813,0.4700000000000006,339731
NE,2009,8,24,-0.3300000000000001,-7050
NE,2009,9,242,-0.2700000000000005,-343746
NE,2009,10,-26225,-0.6799999999999997,-124747
NE,2009,11,-3014,-0.33999999999999986,62213
NE,2009,12,3916,-0.1800000000000006,495943
NE,2010,1,-2717,0.010000000000000677,16013
NE,2010,2,-206,0.3700000000000001,-300762
NE,2010,3,40434,0.3699999999999992,-26032
NE,2010,4,-38943,-0.3299999999999992,-147425
NE,2010,5,129,0.4699999999999998,-106486
NE,2010,6,-107,0.7599999999999998,274757
NE,2010,7,40124,0.3699999999999992,453692
NE,2010,8,1160,-0.06999999999999851,144778
NE,2010,9,229,-0.2400000000000002,-653944
NE,2010,10,-39133,-0.8700000000000001,-227887
NE,2010,11,-1867,-0.3100000000000005,89738
NE,2010,12,3551,-0.049999999999999815,380097
NE,2011,1,-6574,0.03000000000000025,38776
NE,2011,2,-280,0.09999999999999963,-162619
NE,2011,3,30349,0.3899999999999997,-38349
NE,2011,4,-26940,0.03000000000000025,-320412
NE,2011,5,2961,0.1200000000000001,38945
NE,2011,6,1583,0.7799999999999994,214817
NE,2011,7,24084,0.5200000000000014,599860
NE,2011,8,3956,-0.12000000000000098,-88807
NE,2011,9,1896,-0.1899999999999995,-539924
NE,2011,10,-782,-0.9299999999999996,-168839
NE,2011,11,603,-0.4800000000000004,92570
NE,2011,12,2538,0.09999999999999963,243740
NE,2012,1,-22858,0.1900000000000004,32043
NE,2012,2,3627,0.25,-113017
NE,2012,3,1297,0.5100000000000007,-114272
NE,2012,4,-273,-0.2400000000000002,-182158
NE,2012,5,1432,-0.17000000000000082,252253
NE,2012,6,-1360,0.8099999999999996,400855
NE,2012,7,1769,0.7800000000000011,624165
NE,2012,8,5335,-0.23000000000000045,-328550
NE,2012,9,-5411,-0.2400000000000002,-668346
NE,2012,10,4413,-0.7799999999999994,-196658
NE,2012,11,1969,-0.5100000000000007,49824
NE,2012,12,1456,0.03000000000000025,255409
NE,2013,1,-2870,0.08000000000000007,111323
NE,2013,2,-981,0.4299999999999997,-262574
NE,2013,3,1208,0.4399999999999995,37978
NE,2013,4,239,-0.3699999999999992,-153431
NE,2013,5,3806,0.01999999999999957,64076
NE,2013,6,-2796,0.8200000000000003,123945
NE,2013,7,3935,0.7300000000000004,591494
NE,2013,8,-1283,-0.3100000000000005,-93019
NE,2013,9,1961,-0.08000000000000007,-356236
NE,2013,10,2045,-0.9499999999999992,-280738
NE,2013,11,-2282,-0.4600000000000009,61750
NE,2013,12,1611,0.0,344328
NE,2014,1,-4,-0.08999999999999986,69130
NE,2014,2,-646,0.14000000000000054,-261536
NE,2014,3,1972,0.5999999999999996,-46819
NE,2014,4,1703,-0.16999999999999993,-273712
NE,2014,5,1352,-0.029999999999999364,101424
NE,2014,6,1267,0.6799999999999997,145798
NE,2014,7,3260,0.8599999999999994,409588
NE,2014,8,3401,-0.3300000000000001,-29602
NE,2014,9,-2743,-0.3100000000000005,-442546
NE,2014,10,2625,-0.7599999999999998,-159851
NE,2014,11,-2635,-0.33999999999999986,95048
NE,2014,12,1730,-0.129999999999999,263115
NE,2015,1,-1738,-0.13000000000000078,56567
NE,2015,2,-90,0.2400000000000002,-240695
NE,2015,3,3588,0.4800000000000004,-88319
NE,2015,4,1030,-0.17999999999999972,-203234
NE,2015,5,-110,0.06999999999999851,26842
NE,2015,6,3378,0.7900000000000009,291410
NE,2015,7,1879,0.6099999999999994,549327
NE,2015,8,576,-0.4299999999999997,-167103
NE,2015,9,1879,-0.2599999999999998,-294904
NE,2015,10,-173,-0.8499999999999996,-307880
NE,2015,11,-3207,-0.22000000000000064,-13956
NE,2015,12,2489,-0.07000000000000027,295751
NE,2016,1,-3583,-0.029999999999999364,121066
NE,2016,2,2200,0.17999999999999972,-219481
NE,2016,3,4906,0.6699999999999999,-145305
NE,2016,4,-2217,-0.35999999999999943,-160523
NE,2016,5,2271,0.10999999999999943,74837
NE,2016,6,1922,0.8399999999999999,570522
NE,2016,7,-1660,0.4600000000000009,314580
NE,2016,8,5255,-0.3300000000000001,-25962
NE,2016,9,1035,-0.3200000000000003,-521242
NE,2016,10,-1266,-0.8399999999999999,-245952
NE,2016,11,-545,-0.21000000000000085,-26274
NE,2016,12,1547,0.02000000000000135,441717
NE,2017,1,10672,-0.13000000000000078,2711
NE,2017,2,263,0.14000000000000054,-350622
NE,2017,3,5168,0.7699999999999996,-939
NE,2017,4,-3045,-0.33999999999999986,-146444
NE,2017,5,7124,0.0600000000000005,50983
NE,2017,6,1336,0.8099999999999987,424188
NE,2017,7,45,0.14000000000000054,487512
NE,2017,8,2676,-0.14000000000000054,-382538
NE,2017,9,-2677,-0.05999999999999873,-269774
NE,2017,10,238,-0.9900000000000002,-262862
NH,2007,2,-74,-0.37999999999999895,-34384
NH,2007,3,927,0.08999999999999986,-24288
NH,2007,4,355,-0.13000000000000078,-76585
NH,2007,5,2019,-0.04999999999999893,15838
NH,2007,6,1798,0.08999999999999986,39895
NH,2007,7,1923,0.129999999999999,82497
NH,2007,8,2430,-0.009999999999999787,43455
NH,2007,9,-858,-0.4900000000000002,-110722
NH,2007,10,597,0.45000000000000107,-52035
NH,2007,11,-2916,-0.4199999999999999,16918
NH,2007,12,-3022,0.3300000000000001,99921
NH,2008,1,14183,-0.08999999999999986,26235
NH,2008,2,-816,-0.010000000000001565,-89569
NH,2008,3,804,0.0,-10577
NH,2008,4,282,0.09000000000000162,-53199
NH,2008,5,2351,0.4199999999999999,-22734
NH,2008,6,2343,0.3899999999999988,78576
NH,2008,7,2915,0.3100000000000005,103528
NH,2008,8,-1368,0.01999999999999957,-40133
NH,2008,9,-2120,0.07000000000000027,-91420
NH,2008,10,502,0.1899999999999995,-44626
NH,2008,11,-4296,-0.34999999999999964,14282
NH,2008,12,107,0.1899999999999995,15264
NH,2009,1,-19010,0.02000000000000135,119659
NH,2009,2,2246,0.04999999999999893,-9502
NH,2009,3,1738,-0.04999999999999893,-130535
NH,2009,4,1324,0.6199999999999992,2804
NH,2009,5,4630,-0.5700000000000003,-50124
NH,2009,6,241,0.15000000000000036,-14015
NH,2009,7,162,-0.03999999999999915,88834
NH,2009,8,1422,-0.75,129857
NH,2009,9,-1245,-0.05000000000000071,-76065
NH,2009,10,-85,0.23000000000000045,-96752
NH,2009,11,-3893,-0.09999999999999963,-18025
NH,2009,12,1097,0.129999999999999,67715
NH,2010,1,15982,-0.129999999999999,114304
NH,2010,2,-57,-0.39000000000000057,-87569
NH,2010,3,548,0.28999999999999915,-63873
NH,2010,4,-794,0.05000000000000071,-18665
NH,2010,5,3493,-0.040000000000000924,-23884
NH,2010,6,234,0.08000000000000007,36265
NH,2010,7,917,0.1100000000000012,190263
NH,2010,8,174,0.35999999999999943,-2532
NH,2010,9,331,0.0,-65191
NH,2010,10,-286,-0.029999999999999364,-113366
NH,2010,11,-3496,0.03999999999999915,-44523
NH,2010,12,695,-0.2699999999999996,93514
NH,2011,1,444,0.05000000000000071,85196
NH,2011,2,-6,-0.05000000000000071,-41953
NH,2011,3,340,-0.08000000000000007,-57082
NH,2011,4,-339,-0.09999999999999963,-22612
NH,2011,5,3117,0.23000000000000045,-89538
NH,2011,6,579,-0.09000000000000162,107970
NH,2011,7,466,-0.21999999999999886,97294
NH,2011,8,415,0.01999999999999957,26048
NH,2011,9,-542,-0.11999999999999922,-57730
NH,2011,10,-237,-0.14000000000000054,-81992
NH,2011,11,-2799,0.20999999999999908,-55221
NH,2011,12,1111,0.12000000000000098,45905
NH,2012,1,575,-0.2900000000000009,105337
NH,2012,2,61,-0.1399999999999988,-54729
NH,2012,3,493,0.01999999999999957,-37542
NH,2012,4,-548,-0.05000000000000071,-49632
NH,2012,5,2912,-0.01999999999999957,-38992
NH,2012,6,278,-0.009999999999999787,65871
NH,2012,7,149,-0.15000000000000036,154164
NH,2012,8,463,-0.15000000000000036,64791
NH,2012,9,120,0.08000000000000007,-98642
NH,2012,10,-169,-0.009999999999999787,-133775
NH,2012,11,-2841,0.15000000000000036,-5776
NH,2012,12,1053,0.07000000000000027,94262
NH,2013,1,495,0.25,50180
NH,2013,2,-1790,0.16999999999999993,8683
NH,2013,3,1500,-0.029999999999999364,-122454
NH,2013,4,-625,-0.2600000000000016,-6084
NH,2013,5,3646,-0.10999999999999943,-33239
NH,2013,6,539,0.05000000000000071,55336
NH,2013,7,923,-0.20000000000000107,164864
NH,2013,8,-40,-0.2699999999999996,-11331
NH,2013,9,-315,0.07000000000000027,-63369
NH,2013,10,120,0.25,-149896
NH,2013,11,-2543,0.029999999999999364,9321
NH,2013,12,966,0.5200000000000014,125980
NH,2014,1,896,0.6899999999999995,74047
NH,2014,2,217,0.4599999999999991,-11506
NH,2014,3,463,-0.029999999999999364,-108685
NH,2014,4,129,-0.5899999999999999,-44880
NH,2014,5,2230,-0.05000000000000071,-48379
NH,2014,6,380,-0.11999999999999922,17501
NH,2014,7,-4658,-0.25,142234
NH,2014,8,2049,-0.20000000000000107,223
NH,2014,9,3781,-0.009999999999999787,-39346
NH,2014,10,5187,0.2700000000000013,-106064
NH,2014,11,-6952,0.35999999999999943,-10225
NH,2014,12,-852,0.5700000000000003,113521
NH,2015,1,9285,1.08,59935
NH,2015,2,-12898,0.5700000000000003,-20199
NH,2015,3,35,-0.010000000000001565,-16688
NH,2015,4,-1702,-0.6999999999999993,-93977
NH,2015,5,-1507,-0.5300000000000011,-62590
NH,2015,6,8747,-0.5699999999999985,107611
NH,2015,7,-730,-0.4800000000000004,38860
NH,2015,8,-631,-0.1899999999999995,86594
NH,2015,9,2392,0.129999999999999,-36337
NH,2015,10,3179,0.19000000000000128,-141066
NH,2015,11,-6301,0.17999999999999972,-46268
NH,2015,12,6592,0.2400000000000002,50530
NH,2016,1,-8692,0.04999999999999893,81128
NH,2016,2,5269,0.13000000000000078,-9560
NH,2016,3,2021,-0.12000000000000098,-7813
NH,2016,4,-3496,-0.029999999999999364,-74693
NH,2016,5,6083,-0.25,-69053
NH,2016,6,796,-0.3699999999999992,88082
NH,2016,7,1662,0.1399999999999988,121592
NH,2016,8,1589,0.3300000000000001,80944
NH,2016,9,-1339,0.009999999999999787,-65751
NH,2016,10,-152,0.10000000000000142,-156699
NH,2016,11,-2055,0.22999999999999865,-42414
NH,2016,12,2654,0.02000000000000135,82939
NH,2017,1,1601,-0.040000000000000924,122186
NH,2017,2,-2111,0.2999999999999989,-143989
NH,2017,3,3704,-0.17999999999999972,11512
NH,2017,4,-2948,-0.06999999999999851,-14814
NH,2017,5,3312,0.08999999999999808,-82392
NH,2017,6,-245,-0.05999999999999873,93191
NH,2017,7,78,0.030000000000001137,101335
NH,2017,8,599,0.03999999999999915,722
NH,2017,9,608,0.05999999999999873,-92692
NH,2017,10,-623,0.28000000000000114,-57123
NJ,2007,2,18909,0.41000000000000014,-367634
NJ,2007,3,10542,-0.22000000000000064,223794
NJ,2007,4,-24205,-0.08999999999999986,-487170
NJ,2007,5,17274,0.5899999999999999,324685
NJ,2007,6,4661,2.4800000000000004,979635
NJ,2007,7,-4537,0.6600000000000001,753668
NJ,2007,8,-25,0.1999999999999993,304677
NJ,2007,9,67572,-1.0099999999999998,-1305891
NJ,2007,10,-71093,-1.7199999999999989,-417343
NJ,2007,11,8802,-0.13000000000000078,-460683
NJ,2007,12,4061,0.3200000000000003,530793
NJ,2008,1,44874,0.16999999999999993,109904
NJ,2008,2,67753,0.029999999999999364,-381363
NJ,2008,3,-36115,-0.10999999999999943,-77487
NJ,2008,4,2094,-0.01999999999999957,-587398
NJ,2008,5,-10516,0.75,-115332
NJ,2008,6,34183,2.780000000000001,1669452
NJ,2008,7,-24669,0.4599999999999973,1381585
NJ,2008,8,24002,-0.389999999999997,-936338
NJ,2008,9,-9654,-0.9800000000000022,-791065
NJ,2008,10,-15903,-1.6099999999999994,-840822
NJ,2008,11,20782,-0.25,-79257
NJ,2008,12,-12125,0.10999999999999943,497931
NJ,2009,1,5286,0.6600000000000001,175170
NJ,2009,2,2553,-0.08000000000000007,-740175
NJ,2009,3,-7396,-0.34999999999999964,208560
NJ,2009,4,67083,-0.01999999999999957,-860052
NJ,2009,5,-185110,0.1399999999999988,551636
NJ,2009,6,153526,1.4500000000000008,532459
NJ,2009,7,-6492,0.4199999999999999,606544
NJ,2009,8,19670,-0.33999999999999986,1298115
NJ,2009,9,18528,-0.6400000000000006,-1978693
NJ,2009,10,240,-1.2300000000000004,-639888
NJ,2009,11,12566,-0.09999999999999963,-277654
NJ,2009,12,-44300,0.25,963370
NJ,2010,1,13568,0.4000000000000004,333073
NJ,2010,2,-11419,-0.1899999999999995,-770954
NJ,2010,3,10337,-0.15000000000000036,19703
NJ,2010,4,9493,-0.22000000000000064,-453317
NJ,2010,5,11287,0.5999999999999996,523644
NJ,2010,6,-20381,1.370000000000001,1168652
NJ,2010,7,2356,0.33999999999999986,1570164
NJ,2010,8,-611,-0.22000000000000064,-653997
NJ,2010,9,17535,-0.5699999999999985,-1162300
NJ,2010,10,-16409,-1.2400000000000002,-1156422
NJ,2010,11,-2923,0.009999999999999787,-194845
NJ,2010,12,8977,0.08000000000000007,829766
NJ,2011,1,14008,0.27999999999999936,386042
NJ,2011,2,-23655,0.09999999999999963,-975868
NJ,2011,3,2654,-0.41000000000000014,166085
NJ,2011,4,-4720,-0.16000000000000014,-591727
NJ,2011,5,9458,0.28000000000000114,562098
NJ,2011,6,-5799,0.6600000000000001,773201
NJ,2011,7,20006,0.2400000000000002,1805999
NJ,2011,8,-10994,0.14999999999999858,-743307
NJ,2011,9,-713,-0.9399999999999996,-1019563
NJ,2011,10,-84,-0.7400000000000002,-1160768
NJ,2011,11,13508,0.05000000000000071,-404386
NJ,2011,12,-6338,-0.040000000000000924,625628
NJ,2012,1,-5185,0.3600000000000012,417841
NJ,2012,2,-16699,-0.28000000000000114,-542622
NJ,2012,3,12794,-0.3899999999999988,-134883
NJ,2012,4,5504,-0.12000000000000098,-251373
NJ,2012,5,-12176,0.33999999999999986,618323
NJ,2012,6,647,0.7100000000000009,694833
NJ,2012,7,23791,0.4299999999999997,1703841
NJ,2012,8,-10782,-0.3100000000000005,-224859
NJ,2012,9,6788,-0.4699999999999989,-1954349
NJ,2012,10,-10972,-0.9000000000000004,-708657
NJ,2012,11,4295,0.3200000000000003,-47630
NJ,2012,12,66607,-0.1100000000000012,325556
NJ,2013,1,-129102,0.040000000000000924,446810
NJ,2013,2,50618,-0.17999999999999972,-376066
NJ,2013,3,36778,0.06999999999999851,79333
NJ,2013,4,-24433,0.05000000000000071,-794052
NJ,2013,5,409,0.3300000000000001,597917
NJ,2013,6,-3865,1.0099999999999998,995647
NJ,2013,7,10068,0.4199999999999999,1741802
NJ,2013,8,-16237,-0.2400000000000002,-1168548
NJ,2013,9,20526,-0.3999999999999986,-1239834
NJ,2013,10,1679,-0.9600000000000009,-374978
NJ,2013,11,-143,-0.13000000000000078,-54495
NJ,2013,12,-4866,0.16000000000000014,427857
NJ,2014,1,5666,1.08,532805
NJ,2014,2,8273,-0.01999999999999957,-653352
NJ,2014,3,5439,0.07000000000000027,292125
NJ,2014,4,5868,-0.7400000000000002,-858997
NJ,2014,5,5593,-0.13000000000000078,-13383
NJ,2014,6,3339,0.6800000000000015,1218736
NJ,2014,7,1984,0.4499999999999993,1245714
NJ,2014,8,420,-0.39000000000000057,-788948
NJ,2014,9,1439,-0.33999999999999986,-922157
NJ,2014,10,687,-0.9699999999999988,-511164
NJ,2014,11,2278,0.25,-144729
NJ,2014,12,2298,-0.030000000000001137,475236
NJ,2015,1,-17094,0.07000000000000027,720210
NJ,2015,2,5045,0.2900000000000009,-579104
NJ,2015,3,1668,0.2999999999999989,38532
NJ,2015,4,6969,-0.20999999999999908,-924277
NJ,2015,5,9249,-0.12000000000000098,838913
NJ,2015,6,-4635,1.1100000000000012,630593
NJ,2015,7,20863,-0.07000000000000027,1237834
NJ,2015,8,-10091,-0.12000000000000098,-110092
NJ,2015,9,4745,-0.5999999999999996,-1066159
NJ,2015,10,5917,-0.9599999999999992,-1198727
NJ,2015,11,764,-0.02000000000000135,-183737
NJ,2015,12,-4664,0.21000000000000085,362357
NJ,2016,1,-2518,0.009999999999999787,462668
NJ,2016,2,-8109,-0.1999999999999993,-347547
NJ,2016,3,18645,0.08000000000000007,-207663
NJ,2016,4,-9017,-0.16000000000000014,-497673
NJ,2016,5,570,0.2699999999999996,637546
NJ,2016,6,18105,1.0199999999999996,799562
NJ,2016,7,-6801,0.1899999999999995,1728611
NJ,2016,8,5775,0.030000000000001137,192069
NJ,2016,9,10836,-0.39000000000000057,-1706168
NJ,2016,10,-15308,-1.3499999999999996,-1081086
NJ,2016,11,8056,0.07000000000000027,-334718
NJ,2016,12,5491,0.16999999999999993,683640
NJ,2017,1,423,0.4799999999999986,67007
NJ,2017,2,-7031,-0.23999999999999844,-660581
NJ,2017,3,18657,0.03999999999999915,459690
NJ,2017,4,-19890,0.05000000000000071,-820220
NJ,2017,5,28082,0.629999999999999,435572
NJ,2017,6,-445,0.4199999999999999,1139053
NJ,2017,7,2179,-0.07000000000000027,1155093
NJ,2017,8,-3382,-0.10999999999999943,-567529
NJ,2017,9,13263,-0.6899999999999995,-959480
NJ,2017,10,-7623,-1.0,-720693
NM,2007,2,1348,0.3899999999999997,-205826
NM,2007,3,1285,-0.3300000000000001,26911
NM,2007,4,-433,0.15000000000000036,-849
NM,2007,5,1354,0.08999999999999986,50416
NM,2007,6,603,0.2699999999999996,183498
NM,2007,7,1282,0.0600000000000005,234929
NM,2007,8,1220,0.15999999999999925,41917
NM,2007,9,852,-0.25,-169817
NM,2007,10,1357,0.13000000000000078,-245603
NM,2007,11,741,-0.10000000000000052,-59377
NM,2007,12,1413,0.020000000000000462,81844
NM,2008,1,230435,0.16000000000000014,79140
NM,2008,2,-815,0.029999999999999364,-139923
NM,2008,3,1560,-0.27999999999999936,-50538
NM,2008,4,238,0.25,-27848
NM,2008,5,223,0.4599999999999991,80548
NM,2008,6,804,0.8399999999999999,212084
NM,2008,7,1415,0.23000000000000045,126665
NM,2008,8,1336,0.2699999999999996,46899
NM,2008,9,-168,-0.5199999999999996,-261031
NM,2008,10,719,-0.5700000000000003,-112254
NM,2008,11,-793,-0.6299999999999999,-73161
NM,2008,12,2225,-0.15999999999999925,114805
NM,2009,1,-1699,0.21999999999999972,8670
NM,2009,2,-1377,0.4799999999999995,-215886
NM,2009,3,871,0.01999999999999957,28893
NM,2009,4,4185,-0.6899999999999995,-9498
NM,2009,5,-29,-0.040000000000000036,167046
NM,2009,6,821,0.6900000000000004,79375
NM,2009,7,-406,0.22000000000000064,237867
NM,2009,8,884,0.129999999999999,238
NM,2009,9,33,-0.5499999999999989,-223894
NM,2009,10,792,-0.07000000000000027,-134073
NM,2009,11,-636,-0.5400000000000009,-42700
NM,2009,12,2993,0.22000000000000064,160033
NM,2010,1,2654,0.25,6557
NM,2010,2,201,0.15000000000000036,-184140
NM,2010,3,1456,0.03999999999999915,43244
NM,2010,4,166,-0.129999999999999,-28531
NM,2010,5,87,0.009999999999999787,43648
NM,2010,6,-560,0.7199999999999989,278193
NM,2010,7,-264,0.4300000000000015,148920
NM,2010,8,1511,0.22999999999999865,-4731
NM,2010,9,380,-0.7799999999999994,-168481
NM,2010,10,191,-0.4000000000000004,-157761
NM,2010,11,156,-0.5299999999999994,-122338
NM,2010,12,979,0.029999999999999364,134998
NM,2011,1,-206,0.049999999999999815,52204
NM,2011,2,-599,0.5000000000000009,-168904
NM,2011,3,1796,0.0,-17069
NM,2011,4,-702,-0.2400000000000002,-14803
NM,2011,5,774,0.129999999999999,120462
NM,2011,6,-604,0.8500000000000014,218504
NM,2011,7,922,0.4199999999999999,246268
NM,2011,8,1079,0.3300000000000001,22216
NM,2011,9,-130,-0.6699999999999999,-269599
NM,2011,10,1061,0.3300000000000001,-235227
NM,2011,11,-495,-1.1100000000000012,-83740
NM,2011,12,825,0.040000000000000924,281763
NM,2012,1,-1118,-0.02000000000000135,-124048
NM,2012,2,1777,0.14000000000000054,-102945
NM,2012,3,443,-0.17999999999999972,-2670
NM,2012,4,-938,-0.2599999999999998,-33535
NM,2012,5,1531,0.4299999999999997,113258
NM,2012,6,-147,0.8399999999999999,275906
NM,2012,7,451,0.34999999999999964,111207
NM,2012,8,1264,0.05000000000000071,54911
NM,2012,9,-111,-0.5400000000000009,-275646
NM,2012,10,1720,-0.4199999999999999,-171753
NM,2012,11,-188,-0.5399999999999991,-75461
NM,2012,12,933,0.34999999999999964,127756
